date,銘柄名,コード,ニューインデックス区分,企業コード,年,指標名,スコア
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2016,クチコミ総合評価,2.78
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2017,クチコミ総合評価,2.89
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2018,クチコミ総合評価,2.74
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2019,クチコミ総合評価,2.72
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2020,クチコミ総合評価,2.74
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2021,クチコミ総合評価,2.78
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2022,クチコミ総合評価,2.75
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2023,クチコミ総合評価,2.77
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2024,クチコミ総合評価,2.75
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2025,クチコミ総合評価,2.6
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2016,待遇面の満足度,2.64
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2017,待遇面の満足度,2.67
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2018,待遇面の満足度,2.51
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2019,待遇面の満足度,2.5
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2020,待遇面の満足度,2.49
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2021,待遇面の満足度,2.48
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2022,待遇面の満足度,2.49
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2023,待遇面の満足度,2.41
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2024,待遇面の満足度,2.25
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2025,待遇面の満足度,2.5
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2016,社員の士気,2.47
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2017,社員の士気,2.57
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2018,社員の士気,2.43
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2019,社員の士気,2.39
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2020,社員の士気,2.32
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2021,社員の士気,2.38
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2022,社員の士気,2.38
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2023,社員の士気,2.46
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2024,社員の士気,2.5
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2025,社員の士気,2.38
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2016,風通しの良さ,2.79
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2017,風通しの良さ,2.86
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2018,風通しの良さ,2.81
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2019,風通しの良さ,2.78
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2020,風通しの良さ,2.83
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2021,風通しの良さ,2.95
2025/6/30,楽天銀行,5838,TOPIX Mid400,a0C1000000JlyIc,2022,風通しの良さ,3
